MLS,Street,City,Bedrooms,Bathrooms,SqFt,List Price,Price/SqFt,County,Zone,Source,Date,URL
1071099,      875 Hibiscus,      Nipomo,3,2,1272,419500,329.7955975,      SLO,0,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071099
1071431,      309 Camino Lobo,      Paso Robles,3,2,1176,332000,282.3129252,      SLO,4,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071431
1069514,      2020 Oak,      Paso Robles,2,1,824,357900,434.3446602,      SLO,4,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069514
1067214,      727 Red Cloud,      Paso Robles,4,3,3000,679000,226.3333333,      SLO,4,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067214
1070688,      830 Fresno,      Pismo Beach,3,3,2500,899000,359.6,      SLO,2,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070688
1071457,      1243 Roxy,      Santa Maria,3,2,1198,349000,291.3188648,      SB,0,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071457
1067876,      1430 Florette,      Santa Maria,3,2,2308,469000,203.2062392,      SB,0,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067876
1070640,      1010 Oak Glen,      Santa Ynez,3,3,2362,995000,421.2531753,      SB,0,1,      10/12/16,      http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070640
1071817,       2360 Greenwood,       Morro Bay,2,1,958,525000,548.0167015,       SLO,1,0,       October 5,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071817
1071770,       10770 Santa Ana,       Atascadero,3,4,2700,839000,310.7407407,       SLO,3,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071770
1071785,       325 Worcester,       Cambria,3,2,1397,1488000,1065.139585,       SLO,0,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071785
1071812,       3259 Ocean,       Cayucos,2,3,1544,849000,549.8704663,       SLO,0,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071812
1071799,       561 Park,       Cayucos,3,3,1674,1100000,657.1087216,       SLO,0,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071799
1071741,       313 Mar Vista,       Los Osos,3,3,1684,679000,403.2066508,       SLO,1,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071741
1071744,       3121 Sandalwood,       Morro Bay,2,2,1116,599000,536.7383513,       SLO,1,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071744
1071795,       236 San Fernando,       Paso Robles,3,2,1415,359000,253.7102473,       SLO,4,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071795
1071781,       2001 Cathedral Canyon,       Paso Robles,3,2,1938,475000,245.0980392,       SLO,4,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071781
1071815,       5275 Morning Star,       Paso Robles,3,2,1951,499000,255.7662737,       SLO,4,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071815
1071790,       341 Stimson,       Pismo Beach,2,3,1671,895000,535.6074207,       SLO,2,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071790
1071791,       341 Stimson,       Pismo Beach,2,3,1671,895000,535.6074207,       SLO,2,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071791
1071743,       341 Stimson,       Pismo Beach,2,3,1703,899000,527.8919554,       SLO,2,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071743
1071792,       341 Stimson,       Pismo Beach,3,3,1727,899000,520.5558772,       SLO,2,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071792
1071786,       213 Knights,       Santa Maria,2,2,1206,185500,153.814262,       SB,0,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071786
1071705,       1229 Gibson,       Santa Maria,3,2,1932,359900,186.2836439,       SB,0,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071705
1071766,       3780 Highway 41,       Templeton,3,2,2268,525000,231.4814815,       SLO,3,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071766
1071797,       34001 Road 140,       Visalia,3,4,3500,979000,279.7142857,       Other,0,0,       October 4,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071797
1071788,       2270 Callender,       Arroyo Grande,4,3,3080,875000,284.0909091,       SLO,2,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071788
1071768,       7478 Santa Ysabel,       Atascadero,2,1,858,205000,238.9277389,       SLO,3,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071768
1071758,       9065 Coromar,       Atascadero,3,3,1548,459000,296.5116279,       SLO,3,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071758
1071603,       4000 Ardilla,       Atascadero,3,2,1684,475000,282.0665083,       SLO,3,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071603
1071566,       14870 El Camino Real,       Atascadero,3,2,2319,785000,338.5079776,       SLO,3,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071566
1071776,       14241 Rosedale,       Bakersfield,3,2,1437,329000,228.9491997,       Other,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071776
1071661,       516 Canterbury,       Cambria,3,4,2838,1128000,397.4630021,       SLO,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071661
1071628,       6470 Cambria Pines,       Cambria,5,7,6000,2199000,366.5,       SLO,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071628
1071784,       727 Ramona,       Grover Beach,2,1,784,325000,414.5408163,       SLO,2,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071784
1071787,       1609 Longbranch,       Grover Beach,3,3,1499,364900,243.4289526,       SLO,2,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071787
1071558,       640 Mentone,       Grover Beach,3,2,1280,449900,351.484375,       SLO,2,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071558
1071486,       963 Silver Dollar,       Nipomo,4,3,3343,928000,277.5949746,       SLO,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071486
1071745,       4675 Creekside,       Paso Robles,2,3,1321,265000,200.6056018,       SLO,4,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071745
1071752,       331 Oak Hill,       Paso Robles,3,3,1500,395900,263.9333333,       SLO,4,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071752
1071755,       791 Angus,       Paso Robles,4,2,1828,554900,303.5557987,       SLO,4,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071755
1071772,       550 Villa Lots,       Paso Robles,4,2,2043,729000,356.8281938,       SLO,4,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071772
1071764,       4362 Wavertree,       San Luis Obispo,3,3,1827,749000,409.9616858,       SLO,1,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071764
1071753,       519 Taylor,       Santa Maria,2,2,1344,59900,44.56845238,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071753
1071754,       309 Concord,       Santa Maria,2,3,1656,249900,150.9057971,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071754
1071589,       822 Greenacre,       Santa Maria,2,2,1440,285000,197.9166667,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071589
1071712,       3444 Flower,       Santa Maria,3,2,1666,359900,216.0264106,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071712
1071729,       2340 Timsbury,       Santa Maria,3,3,2175,374900,172.3678161,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071729
1071747,       2619 Rubel,       Santa Maria,3,2,1828,395000,216.083151,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071747
1071748,       4321 Lynhurst,       Santa Maria,4,3,2000,449900,224.95,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071748
1071735,       1869 Silva,       Santa Maria,3,2,1734,467662,269.7012687,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071735
1071749,       1432 Florette,       Santa Maria,4,3,2911,609900,209.5156304,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071749
1071736,       3385 Sagunto,       Santa Ynez,3,2,1922,739900,384.9635796,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071736
1071671,       3060 Country,       Santa Ynez,5,5,4885,1099000,224.9744115,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071671
1071777,       1496 Aarhus,       Solvang,2,2,1275,399950,313.6862745,       SB,0,0,       October 3,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071777
1071740,       680 Meadow Oak,       Arroyo Grande,5,5,3972,1799000,452.9204431,       SLO,2,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071740
1071726,       5415 Regio,       Atascadero,3,2,1180,419900,355.8474576,       SLO,3,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071726
1071653,       1115 Bell,       Lompoc,3,2,1436,175000,121.8662953,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071653
1071732,       1830 Tularosa,       Lompoc,3,3,2711,1029900,379.8967171,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071732
1071731,       365 Placentia,       Pismo Beach,3,2,1790,1625000,907.8212291,       SLO,2,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071731
1071728,       395 Foster,       Santa Maria,3,2,1638,400000,244.2002442,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071728
1071720,       2047 Mariah,       Santa Maria,4,3,2003,414900,207.1392911,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071720
1071734,       1889 Silva,       Santa Maria,3,3,1855,459891,247.9196765,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071734
1071733,       1878 Willingham,       Santa Maria,4,4,1947,496235,254.8715973,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071733
1071554,       2397 Janin,       Solvang,3,2,2198,979000,445.4049136,       SB,0,0,       October 2,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071554
1063809,       1150 Button Sage,       Arroyo Grande,5,7,5510,1850000,335.753176,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1063809
1071250,       770 Princess,       Nipomo,3,2,1561,458800,293.9141576,       SLO,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071250
1068335,       715 Leland,       Paso Robles,3,2,1405,460000,327.4021352,       SLO,4,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068335
1068518,       3057 Higuera,       San Luis Obispo,3,2,1300,105000,80.76923077,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068518
1071240,       3496 Gregory,       San Luis Obispo,3,2,1204,629900,523.1727575,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071240
1070586,       1309 Richard,       San Luis Obispo,4,3,2875,949000,330.0869565,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070586
1071301,       5145 Caballeros,       San Luis Obispo,4,3,2804,1295000,461.8402282,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071301
1070689,       3976 Berwyn,       Santa Maria,2,2,1488,245500,164.9865591,       SB,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070689
1070399,       633 Mayten,       Santa Maria,4,3,2061,360900,175.1091703,       SB,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070399
1068723,       1891 Ringsted,       Solvang,4,3,2604,895000,343.7019969,       SB,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068723
1070371,       579 Camino Mercado,       Arroyo Grande,2,2,1053,353000,335.2326686,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070371
1067335,       331 StageCoach,       Arroyo Grande,3,3,2621,775000,295.6886684,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067335
1070488,       1212 Flora,       Arroyo Grande,3,3,1860,899000,483.3333333,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070488
1067359,       3600 Ardilla,       Atascadero,3,3,2042,559000,273.7512243,       SLO,3,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067359
1066845,       2910 Club Moss,       Avila Beach,3,3,2200,1124777,511.2622727,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066845
1065133,       3340 Studio,       Cayucos,2,3,1100,3250000,2954.545455,       SLO,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1065133
1071206,       122 Newport,       Grover Beach,3,3,1750,585900,334.8,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071206
1070919,       1305 Riverside,       Lompoc,3,2,1448,208900,144.2679558,       SB,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070919
1068872,       2476 Roblar,       Los Olivos,4,4,3680,1895000,514.9456522,       SB,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068872
1056280,       960 Ridgecrest,       Nipomo,5,6,5521,1199999,217.3517479,       SLO,0,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1056280
1070121,       2300 Arciero,       Paso Robles,3,2,1477,439000,297.2241029,       SLO,4,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070121
1070571,       715 Creston,       Paso Robles,8,8,3676,779000,211.9151251,       SLO,4,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070571
1070277,       7235 Nonpariel,       Paso Robles,3,3,2445,899000,367.6891616,       SLO,4,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070277
1069715,       441 Ocean View,       Pismo Beach,3,3,1122,485000,432.2638146,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069715
1070753,       441 Ocean View,       Pismo Beach,3,3,1122,485000,432.2638146,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070753
1071065,       150 Park,       Pismo Beach,2,2,1400,975000,696.4285714,       SLO,2,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071065
1070676,       810 Del Rio,       San Luis Obispo,5,3,2394,829000,346.2823726,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070676
1069333,       470 Pismo,       San Luis Obispo,5,3,2578,1275000,494.5694337,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069333
1069424,       395 Crestmont,       San Luis Obispo,5,5,4100,1350000,329.2682927,       SLO,1,1,       10/9/16,       http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069424
